team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,quarter_Quarter1,quarter_Quarter2,quarter_Quarter3,quarter_Quarter4,quarter_Quarter5,department_finishing,department_sweing,month,day_of_week
3,0.7,0.6817870442552945,1139.0,1.7005730229249452,1.1501488784456007,0.0,0,0,57.0,0.750068049,0,0,1,0,0,0,1,1,2
11,0.7,-0.01573979804577254,1735.0,1.7005730229249452,0.7381066393468809,0.0,0,0,57.0,0.700170388,0,0,1,0,0,0,1,1,2
1,0.65,0.7201830172259955,1595.0,1.7005730229249452,0.2309777296869181,0.0,0,0,57.0,0.700029771,0,0,1,0,0,0,1,1,2
12,0.6,0.01808522576174964,1245.0,0.5354981777288963,-0.11767339570430635,0.0,0,0,34.0,0.60017284,0,0,1,0,0,0,1,1,2
8,0.8,-1.1118534073760207,1039.0,-0.6475008958547841,-0.8466712033405029,0.0,0,0,8.0,0.594871795,0,0,1,0,0,1,0,1,2
9,0.8,3.6108512680201947,757.0,-0.12769827261346997,0.07249994541817972,0.0,0,0,58.0,0.520237649,0,0,1,0,0,0,1,1,2
1,0.65,-1.0167776647819042,1039.0,-0.6475008958547841,-0.8466712033405029,0.0,0,0,8.0,0.505128205,0,0,1,0,0,1,0,1,2
7,0.5,0.6817870442552945,1720.0,1.6468003377620506,-0.11767339570430635,0.0,0,0,56.0,0.500241342,0,0,1,0,0,0,1,1,2
11,0.7,-0.9975796782965537,1039.0,-0.5578797539166265,-0.8466712033405029,0.0,0,0,9.0,0.470769231,0,0,1,0,0,1,0,1,2
7,0.6,-1.0167776647819042,1039.0,0.42795280740310715,-0.8466712033405029,0.0,0,0,10.0,0.957638889,0,0,0,1,0,1,0,1,3
10,0.75,-1.0167776647819042,1039.0,1.144921942908368,-0.8466712033405029,0.0,0,0,14.0,0.9407010579999999,0,0,0,1,0,1,0,1,3
4,0.75,0.6817870442552945,759.0,1.6468003377620506,1.7206689018130588,0.0,0,0,56.0,0.8499837659999999,0,0,0,1,0,0,1,1,3
2,0.7,0.7201830172259955,1510.0,1.8081183932507343,1.0550622078843577,0.0,0,0,57.0,0.8003027909999999,0,0,0,1,0,0,1,1,3
6,0.8,-0.31559406315029426,955.0,0.5354981777288963,1.1501488784456007,0.0,0,0,32.0,0.8001919890000001,0,0,0,1,0,0,1,1,3
10,0.75,0.6817870442552945,1328.0,1.6468003377620506,0.8965844236156193,0.0,0,0,56.0,0.800020563,0,0,0,1,0,0,1,1,3
1,0.7,0.7201830172259955,1384.0,2.2741483313291537,1.1501488784456007,0.0,0,0,57.0,0.750162367,0,0,0,1,0,0,1,1,3
3,0.7,0.6817870442552945,1244.0,1.7005730229249452,1.1501488784456007,0.0,0,0,57.0,0.750068049,0,0,0,1,0,0,1,1,3
5,0.7,-0.9975796782965537,1039.0,1.3241642267846832,-0.8466712033405029,0.0,0,0,15.0,0.742901235,0,0,0,1,0,1,0,1,3
5,0.7,0.48797879973651814,1480.0,1.7543457080878397,0.42115107080940417,0.0,0,0,58.0,0.7002507840000001,0,0,0,1,0,0,1,1,3
11,0.7,-0.01573979804577254,1863.0,1.7005730229249452,0.7381066393468809,0.0,0,0,57.0,0.700170388,0,0,0,1,0,0,1,1,3
4,0.75,-0.9838668308070176,1039.0,1.3241642267846832,-0.8466712033405029,0.0,0,0,15.0,0.670216049,0,0,0,1,0,1,0,1,3
1,0.7,-1.0167776647819042,1039.0,3.116587065547835,-0.8466712033405029,0.0,0,0,25.0,0.649662222,0,0,0,1,0,1,0,1,3
2,0.7,-1.0167776647819042,1039.0,3.116587065547835,-0.8466712033405029,0.0,0,0,25.0,0.649662222,0,0,0,1,0,1,0,1,3
6,0.8,-1.1118534073760207,1039.0,0.06946823965047676,-0.8466712033405029,0.0,0,0,8.0,0.626822917,0,0,0,1,0,1,0,1,3
12,0.6,0.01808522576174964,1492.0,0.7147404616052115,-0.11767339570430635,0.0,0,0,34.0,0.600436426,0,0,0,1,0,0,1,1,3
7,0.6,0.6817870442552945,1859.0,1.7005730229249452,-0.11767339570430635,0.0,0,0,57.0,0.60041361,0,0,0,1,0,0,1,1,3
8,0.8,2.3702956651335003,980.0,1.852928964219813,0.10419550227192739,0.0,0,0,56.5,0.555500132,0,0,0,1,0,0,1,1,3
9,0.5,1.2851523337948807,970.0,1.7543457080878397,0.10419550227192739,0.0,0,0,58.0,0.500547544,0,0,0,1,0,0,1,1,3
3,0.7,-1.0167776647819042,1039.0,2.2203756461662594,-0.8466712033405029,0.0,0,0,20.0,0.460578704,0,0,0,1,0,1,0,1,3
8,0.8,-1.1118534073760207,1039.0,0.06946823965047676,-0.8466712033405029,0.0,0,0,8.0,0.39774305600000004,0,0,0,1,0,1,0,1,3
12,0.6,-1.0039790071250039,1039.0,0.24871052352679196,-0.8466712033405029,0.0,0,0,9.0,0.35038906999999975,0,0,0,1,0,1,0,1,3
5,0.7,-0.9975796782965537,1039.0,-0.5578797539166265,-0.8466712033405029,0.0,0,0,15.0,0.966666667,0,0,0,1,0,1,0,1,5
10,0.75,-1.0167776647819042,1039.0,-0.8267431797310992,-0.8466712033405029,0.0,0,0,10.0,0.937242424,0,0,0,1,0,1,0,1,5
8,0.8,-1.1118534073760207,1039.0,-0.8805158648939938,-0.8466712033405029,0.0,0,0,9.0,0.910521886,0,0,0,1,0,1,0,1,5
2,0.75,0.7201830172259955,1606.0,1.7005730229249452,2.1327111409117787,0.0,0,0,57.0,0.90064806,0,0,0,1,0,0,1,1,5
4,0.75,0.6817870442552945,727.0,1.7005730229249452,2.1327111409117787,0.0,0,0,57.0,0.9003211059999999,0,0,0,1,0,0,1,1,5
11,0.75,-0.9975796782965537,1039.0,-0.8267431797310992,-0.8466712033405029,0.0,0,0,10.0,0.8960227270000001,0,0,0,1,0,1,0,1,5
3,0.75,-1.0167776647819042,1039.0,-0.9342885500568884,-0.8466712033405029,0.0,0,0,8.0,0.895454545,0,0,0,1,0,1,0,1,5
7,0.65,-1.0167776647819042,1039.0,-0.7191978094053102,-0.8466712033405029,0.0,0,0,12.0,0.8705808079999999,0,0,0,1,0,1,0,1,5
12,0.7,-1.0039790071250039,1039.0,-0.8805158648939938,-0.8466712033405029,0.0,0,0,9.0,0.8585858590000001,0,0,0,1,0,1,0,1,5
1,0.7,0.7201830172259955,1472.0,1.7005730229249452,1.5304955606905728,0.0,0,0,57.0,0.800643806,0,0,0,1,0,0,1,1,5
10,0.75,0.6817870442552945,1332.0,1.6468003377620506,1.3403222195680866,0.0,0,0,56.0,0.80062987,0,0,0,1,0,0,1,1,5
6,0.8,-0.31559406315029426,1009.0,0.32040743707731806,1.1501488784456007,0.0,0,0,32.0,0.800537143,0,0,0,1,0,0,1,1,5
3,0.75,0.6817870442552945,1266.0,1.7005730229249452,1.3403222195680866,0.0,0,0,57.0,0.80035194,0,0,0,1,0,0,1,1,5
12,0.75,0.01808522576174964,1316.0,0.4638012641783702,0.42115107080940417,0.0,0,0,34.0,0.750079323,0,0,0,1,0,0,1,1,5
11,0.75,2.551305251995376,1282.0,1.7005730229249452,0.928279980469367,0.0,0,0,57.0,0.7500412009999999,0,0,0,1,0,0,1,1,5
5,0.7,0.48797879973651814,1382.0,1.7543457080878397,0.7381066393468809,0.0,0,0,58.0,0.7002507840000001,0,0,0,1,0,0,1,1,5
4,0.75,-0.9838668308070176,1039.0,-0.7191978094053102,-0.8466712033405029,0.0,0,0,12.0,0.651515152,0,0,0,1,0,1,0,1,5
7,0.65,0.6817870442552945,1295.0,1.6736866803434978,-0.022586725143063313,0.0,0,0,56.5,0.650416734,0,0,0,1,0,0,1,1,5
9,0.6,1.2851523337948807,925.0,0.6251193196670539,-0.11767339570430635,0.0,0,0,58.0,0.600125217,0,0,0,1,0,0,1,1,5
2,0.75,-1.0167776647819042,1039.0,-0.9342885500568884,-0.8466712033405029,0.0,0,0,8.0,0.578314394,0,0,0,1,0,1,0,1,5
1,0.7,-1.0167776647819042,1039.0,-0.9342885500568884,-0.8466712033405029,0.0,0,0,8.0,0.578314394,0,0,0,1,0,1,0,1,5
8,0.35,0.0025439986069421246,1448.0,1.4317095971104723,-0.11767339570430635,0.0,0,0,52.0,0.35038906999999975,0,0,0,1,0,0,1,1,5
9,0.6,-1.0167776647819042,1039.0,-0.9342885500568884,-0.8466712033405029,0.0,0,0,8.0,0.35038906999999975,0,0,0,1,0,1,0,1,5
5,0.7,-0.9975796782965537,1039.0,-0.45033438359083733,-0.8466712033405029,0.0,0,0,17.0,0.9737967909999999,0,0,0,1,0,1,0,1,6
2,0.75,-1.0167776647819042,1039.0,-0.9342885500568884,-0.8466712033405029,0.0,0,0,8.0,0.970075758,0,0,0,1,0,1,0,1,6
1,0.7,-1.0167776647819042,1039.0,-0.9342885500568884,-0.8466712033405029,0.0,0,0,8.0,0.970075758,0,0,0,1,0,1,0,1,6
3,0.75,-1.0167776647819042,1039.0,-0.8805158648939938,-0.8466712033405029,0.0,0,0,9.0,0.961784512,0,0,0,1,0,1,0,1,6
10,0.75,-1.0167776647819042,1039.0,-0.34278901326504824,-0.8466712033405029,0.0,0,0,19.0,0.955151515,0,0,0,1,0,1,0,1,6
4,0.75,-0.9838668308070176,1039.0,-0.7191978094053102,-0.8466712033405029,0.0,0,0,12.0,0.952020202,0,0,0,1,0,1,0,1,6
4,0.75,0.6817870442552945,867.0,1.7005730229249452,2.1327111409117787,0.0,0,0,57.0,0.9003211059999999,0,0,0,1,0,0,1,1,6
2,0.75,0.7201830172259955,1636.0,1.781232050669287,1.7206689018130588,0.0,0,0,58.5,0.850223776,0,0,0,1,0,0,1,1,6
1,0.7,0.7201830172259955,1682.0,1.781232050669287,1.5304955606905728,0.0,0,0,58.5,0.8009096090000001,0,0,0,1,0,0,1,1,6
3,0.75,0.6817870442552945,1495.0,1.7274593655063923,0.8965844236156193,0.0,0,0,57.5,0.800513307,0,0,0,1,0,0,1,1,6
6,0.8,-0.31559406315029426,1181.0,0.3562558938525811,1.1501488784456007,0.0,0,0,32.0,0.8003863640000001,0,0,0,1,0,0,1,1,6
10,0.75,0.6817870442552945,1413.0,1.6468003377620506,1.3403222195680866,0.0,0,0,56.0,0.800020563,0,0,0,1,0,0,1,1,6
7,0.65,-1.0167776647819042,1039.0,-0.611652439079521,-0.8466712033405029,0.0,0,0,14.0,0.749188312,0,0,0,1,0,1,0,1,6
7,0.7,0.6817870442552945,360.0,1.6736866803434978,0.42115107080940417,0.0,0,0,56.5,0.7005416999999999,0,0,0,1,0,0,1,1,6
12,0.7,0.01808522576174964,1296.0,0.4638012641783702,0.42115107080940417,0.0,0,0,34.0,0.70043672,0,0,0,1,0,0,1,1,6
5,0.7,0.48797879973651814,1217.0,1.7543457080878397,0.7381066393468809,0.0,0,0,58.0,0.7002507840000001,0,0,0,1,0,0,1,1,6
9,0.65,1.2851523337948807,1086.0,1.7543457080878397,-0.022586725143063313,0.0,0,0,58.0,0.650407524,0,0,0,1,0,0,1,1,6
12,0.7,-1.0039790071250039,1039.0,-0.8805158648939938,-0.8466712033405029,0.0,0,0,9.0,0.6181818179999999,0,0,0,1,0,1,0,1,6
11,0.75,2.551305251995376,532.0,1.7005730229249452,0.42115107080940417,0.0,0,0,57.0,0.59114168,0,0,0,1,0,0,1,1,6
8,0.5,0.0025439986069421246,1557.0,-1.1493792907084666,-0.11767339570430635,0.0,0,0,52.0,0.500061916,0,0,0,1,0,0,1,1,6
8,0.8,-1.1118534073760207,1039.0,-1.1493792907084666,-0.8466712033405029,0.0,0,0,4.0,0.35038906999999975,0,0,0,1,0,1,0,1,6
3,0.75,-1.0167776647819042,1039.0,-0.8267431797310992,-0.8466712033405029,0.0,0,0,10.0,1.059621212,0,0,0,1,0,1,0,1,0
10,0.75,-1.0167776647819042,1039.0,-0.2352436429392591,-0.8466712033405029,0.0,0,0,21.0,0.997792208,0,0,0,1,0,1,0,1,0
4,0.75,-0.9838668308070176,1039.0,-0.7191978094053102,-0.8466712033405029,0.0,0,0,12.0,0.963699495,0,0,0,1,0,1,0,1,0
5,0.7,-0.9975796782965537,1039.0,-0.5578797539166265,-0.8466712033405029,0.0,0,0,15.0,0.9591919190000001,0,0,0,1,0,1,0,1,0
2,0.75,-1.0167776647819042,1039.0,-0.8267431797310992,-0.8466712033405029,0.0,0,0,10.0,0.9103787879999999,0,0,0,1,0,1,0,1,0
1,0.7,-1.0167776647819042,1039.0,-0.8267431797310992,-0.8466712033405029,0.0,0,0,10.0,0.9103787879999999,0,0,0,1,0,1,0,1,0
4,0.8,0.6817870442552945,1016.0,1.6736866803434978,1.0550622078843577,0.0,0,0,56.5,0.850312684,0,0,0,1,0,0,1,1,0
6,0.8,-0.31559406315029426,1072.0,0.3562558938525811,0.7381066393468809,0.0,0,0,32.0,0.8003863640000001,0,0,0,1,0,0,1,1,0
3,0.75,0.6817870442552945,1584.0,1.7005730229249452,1.3403222195680866,0.0,0,0,57.0,0.80035194,0,0,0,1,0,0,1,1,0
2,0.75,0.7201830172259955,1764.0,1.7005730229249452,0.8965844236156193,0.0,0,0,57.0,0.800034024,0,0,0,1,0,0,1,1,0
1,0.7,0.7201830172259955,1745.0,1.7543457080878397,1.0550622078843577,0.0,0,0,58.0,0.8000235109999999,0,0,0,1,0,0,1,1,0
10,0.75,0.6817870442552945,1250.0,1.6468003377620506,0.8965844236156193,0.0,0,0,56.0,0.800020563,0,0,0,1,0,0,1,1,0
12,0.7,-1.0039790071250039,1039.0,-0.8805158648939938,-0.8466712033405029,0.0,0,0,9.0,0.769292929,0,0,0,1,0,1,0,1,0
5,0.75,0.48797879973651814,1118.0,1.7184972513125767,0.928279980469367,0.0,0,0,58.0,0.750031447,0,0,0,1,0,0,1,1,0
9,0.7,1.2851523337948807,1143.0,1.7543457080878397,0.42115107080940417,0.0,0,0,58.0,0.70061442,0,0,0,1,0,0,1,1,0
12,0.7,0.01808522576174964,1337.0,0.4638012641783702,0.42115107080940417,0.0,0,0,34.0,0.70043672,0,0,0,1,0,0,1,1,0
7,0.65,-1.0167776647819042,1039.0,-0.9342885500568884,-0.8466712033405029,0.0,0,0,8.0,0.646306818,0,0,0,1,0,1,0,1,0
8,0.6,0.0025439986069421246,1519.0,-1.2569246610342557,-0.11767339570430635,0.0,0,0,52.0,0.600143365,0,0,0,1,0,0,1,1,0
11,0.35,1.1900765912007638,749.0,1.7005730229249452,-0.11767339570430635,0.0,0,0,57.0,0.35038906999999975,0,0,0,1,0,0,1,1,0
2,0.75,0.6817870442552945,1635.0,0.6788920048299485,2.9251000622554706,0.0,0,0,57.0,1.000230409,0,0,0,1,0,0,1,1,1
3,0.75,0.6817870442552945,1299.0,0.6788920048299485,2.9251000622554706,0.0,0,0,57.0,1.000230409,0,0,0,1,0,0,1,1,1
10,0.8,-1.0167776647819042,1039.0,-0.9342885500568884,-0.8466712033405029,0.0,0,0,12.0,0.979527778,0,0,0,1,0,1,0,1,1
4,0.8,-0.9838668308070176,1039.0,-0.9342885500568884,-0.8466712033405029,0.0,0,0,12.0,0.940625,0,0,0,1,0,1,0,1,1
5,0.5,-0.9975796782965537,1039.0,-0.9342885500568884,-0.8466712033405029,0.0,0,0,12.0,0.926388889,0,0,0,1,0,1,0,1,1
10,0.8,0.6817870442552945,1134.0,0.6430435480546854,1.3720177764218344,0.0,0,0,56.0,0.900129762,0,0,0,1,0,0,1,1,1
3,0.75,-1.0167776647819042,1039.0,-0.9342885500568884,-0.8466712033405029,0.0,0,0,12.0,0.861875,0,0,0,1,0,1,0,1,1
4,0.8,0.6817870442552945,1106.0,0.660967776442317,1.0550622078843577,0.0,0,0,56.5,0.850312684,0,0,0,1,0,0,1,1,1
8,0.65,-1.0167776647819042,1039.0,-1.0776823771579405,-0.8466712033405029,0.0,0,0,8.0,0.845458333,0,0,0,1,0,1,0,1,1
12,0.7,-0.9975796782965537,1039.0,-1.0418339203826774,-0.8466712033405029,0.0,0,0,9.0,0.823555556,0,0,0,1,0,1,0,1,1
7,0.5,-0.9975796782965537,1039.0,-1.0776823771579405,-0.8466712033405029,0.0,0,0,8.0,0.8035416670000001,0,0,0,1,0,1,0,1,1
1,0.75,0.7201830172259955,1871.0,0.7147404616052115,0.8965844236156193,0.0,0,0,58.0,0.800263218,0,0,0,1,0,0,1,1,1
2,0.75,-1.0167776647819042,1039.0,-1.0059854636074144,-0.8466712033405029,0.0,0,0,10.0,0.7879999999999999,0,0,0,1,0,1,0,1,1
1,0.75,-1.0167776647819042,1039.0,-1.0059854636074144,-0.8466712033405029,0.0,0,0,10.0,0.77815,0,0,0,1,0,1,0,1,1
9,0.7,1.2851523337948807,1294.0,0.7147404616052115,0.7381066393468809,0.0,0,0,58.0,0.700386207,0,0,0,1,0,0,1,1,1
12,0.7,0.01808522576174964,1462.0,-0.1456225010011015,0.42115107080940417,0.0,0,0,34.0,0.7001647059999999,0,0,0,1,0,0,1,1,1
8,0.65,0.0025439986069421246,976.0,-1.2927731178095188,-0.11767339570430635,0.0,0,0,52.0,0.6503071429999999,0,0,0,1,0,0,1,1,1
6,0.8,1.4021686323722549,338.0,-0.21731941455162757,0.2309777296869181,0.0,0,0,32.0,0.622828125,0,0,0,1,0,0,1,1,1
6,0.8,-1.1118534073760207,1039.0,-1.0776823771579405,-0.8466712033405029,0.0,0,0,8.0,0.6225,0,0,0,1,0,1,0,1,1
5,0.5,0.5236322032093119,1455.0,0.7147404616052115,0.10419550227192739,0.0,0,0,58.0,0.500035345,0,0,0,1,0,0,1,1,1
11,0.5,3.0275981547985946,1282.0,0.5713466345041593,-0.11767339570430635,0.0,0,0,54.0,0.37046657,0,0,0,1,0,0,1,1,1
2,0.8,0.6817870442552945,1559.0,0.6788920048299485,2.005928913496788,0.0,0,0,57.0,1.000230409,0,0,0,1,0,0,1,1,2
3,0.8,0.6817870442552945,1350.0,0.6788920048299485,2.7349267211329846,0.0,0,0,57.0,1.000230409,0,0,0,1,0,0,1,1,2
6,0.35,-1.1118534073760207,1039.0,-0.8267431797310992,-0.8466712033405029,0.0,0,0,15.0,0.977555556,0,0,0,1,0,1,0,1,2
1,0.75,-1.0167776647819042,1039.0,-1.0059854636074144,-0.8466712033405029,0.0,0,0,10.0,0.9456,0,0,0,1,0,1,0,1,2
2,0.8,-1.0167776647819042,1039.0,-0.8267431797310992,-0.8466712033405029,0.0,0,0,15.0,0.902222222,0,0,0,1,0,1,0,1,2
10,0.8,0.6817870442552945,1175.0,0.6430435480546854,1.0550622078843577,0.0,0,0,56.0,0.850532143,0,0,0,1,0,0,1,1,2
1,0.75,0.7201830172259955,1868.0,0.7147404616052115,1.7206689018130588,0.0,0,0,58.0,0.8503620690000001,0,0,0,1,0,0,1,1,2
10,0.8,-1.0167776647819042,1039.0,-1.0059854636074144,-0.8466712033405029,0.0,0,0,10.0,0.840533333,0,0,0,1,0,1,0,1,2
5,0.6,0.5236322032093119,1045.0,0.7147404616052115,1.9425377997892925,0.0,0,0,58.0,0.800534483,0,0,0,1,0,0,1,1,2
4,0.8,0.6817870442552945,1342.0,0.660967776442317,0.7381066393468809,0.0,0,0,56.5,0.800489676,0,0,0,1,0,0,1,1,2
12,0.75,-1.0039790071250039,1039.0,-1.0418339203826774,-0.8466712033405029,0.0,0,0,9.0,0.7555555559999999,0,0,0,1,0,1,0,1,2
9,0.7,1.2851523337948807,1340.0,0.7147404616052115,1.1501488784456007,0.0,0,0,58.0,0.7505931029999999,0,0,0,1,0,0,1,1,2
12,0.75,0.01808522576174964,1429.0,-0.28901632810215366,0.5796288550781425,0.0,0,0,35.0,0.7502833329999999,0,0,0,1,0,0,1,1,2
4,0.8,-0.9838668308070176,1039.0,-0.9342885500568884,-0.8466712033405029,0.0,0,0,12.0,0.7226388890000001,0,0,0,1,0,1,0,1,2
8,0.65,-0.9975796782965537,1039.0,-1.0776823771579405,-0.8466712033405029,0.0,0,0,8.0,0.553333333,0,0,0,1,0,1,0,1,2
11,0.5,0.4605531047574463,1413.0,0.39210435062784416,0.6113244119318902,0.0,0,0,54.0,0.5005673079999999,0,0,0,1,0,0,1,1,2
8,0.7,2.1051806136691367,336.0,0.49964972095363325,-0.8466712033405029,0.0,0,0,52.0,0.46769326899999997,0,0,0,1,0,0,1,1,2
6,0.35,0.34079423668216463,511.0,-0.8267431797310992,-0.11767339570430635,0.0,0,0,32.0,0.43799533799999996,0,0,0,1,0,0,1,1,2
7,0.6,-1.0167776647819042,1039.0,-1.0776823771579405,-0.8466712033405029,0.0,0,0,8.0,0.40635416700000004,0,0,0,1,0,1,0,1,2
7,0.6,0.7750344071841395,958.0,0.6071950912794224,-0.8466712033405029,0.0,0,0,55.0,0.35038906999999975,0,0,0,1,0,0,1,1,2
11,0.5,-1.1118534073760207,1039.0,-1.0776823771579405,-0.8466712033405029,0.0,0,0,8.0,0.35038906999999975,0,0,0,1,0,1,0,1,2
2,0.8,0.6817870442552945,1416.0,0.6788920048299485,2.7349267211329846,0.0,0,0,57.0,1.000230409,0,0,0,0,1,0,1,1,3
4,0.8,-0.9838668308070176,1039.0,-1.0059854636074144,-0.8466712033405029,0.0,0,0,10.0,0.9890000000000001,0,0,0,0,1,1,0,1,3
3,0.8,0.6817870442552945,1287.0,0.6788920048299485,2.3228844820342647,0.0,0,0,57.0,0.950185965,0,0,0,0,1,0,1,1,3
4,0.8,0.6817870442552945,1444.0,0.69681623321758,1.9425377997892925,0.0,0,0,57.5,0.9008,0,0,0,0,1,0,1,1,3
10,0.8,0.6817870442552945,1088.0,0.6430435480546854,1.9425377997892925,0.0,0,0,56.0,0.900129762,0,0,0,0,1,0,1,1,3
6,0.5,-1.1118534073760207,1039.0,-1.0059854636074144,-0.8466712033405029,0.0,0,0,10.0,0.899,0,0,0,0,1,1,0,1,3
8,0.65,-0.9975796782965537,1039.0,-1.0776823771579405,-0.8466712033405029,0.0,0,0,8.0,0.877552083,0,0,0,0,1,1,0,1,3
11,0.6,-1.1118534073760207,1039.0,-1.0776823771579405,-0.8466712033405029,0.0,0,0,8.0,0.864583333,0,0,0,0,1,1,0,1,3
10,0.8,-1.0167776647819042,1039.0,-1.0059854636074144,-0.8466712033405029,0.0,0,0,10.0,0.85695,0,0,0,0,1,1,0,1,3
1,0.75,-1.0167776647819042,1039.0,-1.0059854636074144,-0.8466712033405029,0.0,0,0,10.0,0.853666667,0,0,0,0,1,1,0,1,3
1,0.75,0.7201830172259955,1579.0,0.7147404616052115,1.7206689018130588,0.0,0,0,58.0,0.8503620690000001,0,0,0,0,1,0,1,1,3
9,0.7,1.2851523337948807,1170.0,0.7147404616052115,0.833193309908124,0.0,0,0,58.0,0.850170115,0,0,0,0,1,0,1,1,3
5,0.65,0.5236322032093119,1015.0,0.7505889183804746,1.7206689018130588,0.0,0,0,59.0,0.800473729,0,0,0,0,1,0,1,1,3
2,0.8,-1.0167776647819042,1039.0,-1.0059854636074144,-0.8466712033405029,0.0,0,0,10.0,0.773333333,0,0,0,0,1,1,0,1,3
12,0.75,0.01808522576174964,1436.0,-0.10977404422583845,0.5796288550781425,0.0,0,0,35.0,0.750646667,0,0,0,0,1,0,1,1,3
12,0.75,-1.0039790071250039,1039.0,-1.0418339203826774,-0.8466712033405029,0.0,0,0,9.0,0.6346666670000001,0,0,0,0,1,1,0,1,3
11,0.6,0.4605531047574463,1601.0,-0.07392558745057541,0.6113244119318902,0.0,0,0,51.0,0.60059761,0,0,0,0,1,0,1,1,3
6,0.5,0.34079423668216463,717.0,-0.18147095777636452,-0.11767339570430635,0.0,0,0,33.0,0.500117677,0,0,0,0,1,0,1,1,3
3,0.8,-1.0167776647819042,1039.0,-1.0776823771579405,-0.8466712033405029,0.0,0,0,8.0,0.4925,0,0,0,0,1,1,0,1,3
7,0.65,0.7750344071841395,830.0,0.6071950912794224,-0.8466712033405029,0.0,0,0,55.0,0.48791999999999996,0,0,0,0,1,0,1,1,3
3,0.8,0.6817870442552945,1136.0,0.7147404616052115,2.7349267211329846,0.0,0,0,58.0,1.000457471,0,0,0,0,1,0,1,1,5
2,0.8,0.6817870442552945,1397.0,0.6788920048299485,2.7349267211329846,0.0,0,0,57.0,1.000230409,0,0,0,0,1,0,1,1,5
2,0.8,-1.0167776647819042,1039.0,-1.0059854636074144,-0.8466712033405029,0.0,0,0,10.0,0.971866667,0,0,0,0,1,1,0,1,5
3,0.8,-1.0167776647819042,1039.0,-1.0776823771579405,-0.8466712033405029,0.0,0,0,8.0,0.971866667,0,0,0,0,1,1,0,1,5
4,0.8,-1.0167776647819042,1039.0,-1.0059854636074144,-0.8466712033405029,0.0,0,0,10.0,0.971866667,0,0,0,0,1,1,0,1,5
10,0.8,-1.0167776647819042,1039.0,-1.0059854636074144,-0.8466712033405029,0.0,0,0,10.0,0.971866667,0,0,0,0,1,1,0,1,5
1,0.75,-1.0167776647819042,1039.0,-0.8267431797310992,-0.8466712033405029,0.0,0,0,15.0,0.971866667,0,0,0,0,1,1,0,1,5
9,0.75,-1.0167776647819042,1039.0,-1.2927731178095188,-0.8466712033405029,0.0,0,0,2.0,0.971866667,0,0,0,0,1,1,0,1,5
12,0.75,-1.0039790071250039,1039.0,-1.0418339203826774,-0.8466712033405029,0.0,0,0,9.0,0.971866667,0,0,0,0,1,1,0,1,5
5,0.7,-1.0167776647819042,1039.0,-1.2927731178095188,-0.8466712033405029,0.0,0,0,2.0,0.971866667,0,0,0,0,1,1,0,1,5
7,0.7,-1.0167776647819042,1039.0,-1.0059854636074144,-0.8466712033405029,0.0,0,0,10.0,0.971866667,0,0,0,0,1,1,0,1,5
8,0.65,-1.0167776647819042,1039.0,-1.0776823771579405,-0.8466712033405029,0.0,0,0,8.0,0.971866667,0,0,0,0,1,1,0,1,5
11,0.65,-1.0167776647819042,1039.0,-1.1852277474837296,-0.8466712033405029,0.0,0,0,5.0,0.971866667,0,0,0,0,1,1,0,1,5
6,0.6,-1.0167776647819042,1039.0,-1.0059854636074144,-0.8466712033405029,0.0,0,0,10.0,0.971866667,0,0,0,0,1,1,0,1,5
10,0.8,0.6817870442552945,1116.0,0.6430435480546854,2.101015584058031,0.0,0,0,56.0,0.920236905,0,0,0,0,1,0,1,1,5
4,0.8,0.6817870442552945,1432.0,0.6251193196670539,1.9425377997892925,0.0,0,0,57.5,0.9005370690000001,0,0,0,0,1,0,1,1,5
9,0.75,1.2851523337948807,1082.0,0.6788920048299485,1.7206689018130588,0.0,0,0,57.0,0.850610526,0,0,0,0,1,0,1,1,5
1,0.75,0.7201830172259955,1502.0,0.7147404616052115,1.7206689018130588,0.0,0,0,58.0,0.8503620690000001,0,0,0,0,1,0,1,1,5
12,0.75,0.01808522576174964,1209.0,-0.10977404422583845,0.5796288550781425,0.0,0,0,35.0,0.750646667,0,0,0,0,1,0,1,1,5
5,0.7,3.2753435994428792,282.0,0.39210435062784416,0.928279980469367,0.0,0,0,59.0,0.656763743,0,0,0,0,1,0,1,1,5
11,0.65,0.4605531047574463,1417.0,0.5713466345041593,0.7064110824931332,0.0,0,0,54.0,0.650148148,0,0,0,0,1,0,1,1,5
6,0.6,0.34079423668216463,799.0,-0.18147095777636452,-0.11767339570430635,0.0,0,0,33.0,0.600710606,0,0,0,0,1,0,1,1,5
7,0.7,0.7750344071841395,1109.0,0.6430435480546854,-0.8466712033405029,0.0,0,0,56.0,0.388830357,0,0,0,0,1,0,1,1,5
8,0.5,0.7750344071841395,1144.0,0.5713466345041593,-0.8466712033405029,0.0,0,0,54.0,0.35038906999999975,0,0,0,0,1,0,1,1,5
8,0.65,-0.9975796782965537,1039.0,-1.0776823771579405,-0.8466712033405029,0.0,0,0,8.0,1.0115625,1,0,0,0,0,1,0,2,6
2,0.8,0.6817870442552945,1396.0,0.69681623321758,2.7349267211329846,0.0,0,0,57.5,1.0006713040000002,1,0,0,0,0,0,1,2,6
